sourceOccurrenceId	sourceTaxonId	sourceTaxonName	sourceBodyPartId	sourceBodyPartName	sourceLifeStageId	sourceLifeStageName	interactionTypeId	interactionTypeName	targetOccurrenceId	targetTaxonId	targetTaxonName	targetBodyPartId	targetBodyPartName	targetLifeStageId	targetLifeStageName	localityId	localityName	decimalLatitude	decimalLongitude	observationDateTime	referenceDoi	referenceUrl	referenceCitation
		Eukaryota;Chromista;Cercozoa;NA;Cercomonadida;Heteromitidae;Heteromita					RO:0008506	ecologically co-occurs with			Eukaryota;Chromista;Cercozoa;NA;Cercomonadida;Cercomonadidae;Cercomonas						Klamath Mountains					https://www.ucedna.com	
		Eukaryota;Chromista;Cercozoa;NA;Cryomonadida;NA;Cryothecomonas					RO:0008506	ecologically co-occurs with			Prokaryota;Bacteria;Proteobacteria;Alphaproteobacteria;Holosporales;Holosporaceae;Holospora						Klamath Mountains					https://www.ucedna.com	
		Eukaryota;Chromista;Cercozoa;NA;Cryomonadida;NA;Cryothecomonas					RO:0008506	ecologically co-occurs with			Eukaryota;Fungi;Ascomycota;Orbiliomycetes;Orbiliales;Orbiliaceae;Hyalorbilia						Klamath Mountains					https://www.ucedna.com	
		Eukaryota;Chromista;Cercozoa;NA;Cryomonadida;NA;Cryothecomonas					RO:0008506	ecologically co-occurs with			Eukaryota;Fungi;Basidiomycota;Agaricomycetes;Agaricales;Tricholomataceae;Collybia						Klamath Mountains					https://www.ucedna.com	
		Eukaryota;Chromista;Cercozoa;NA;Cryomonadida;NA;Cryothecomonas					RO:0008506	ecologically co-occurs with			Prokaryota;Bacteria;Proteobacteria;Deltaproteobacteria;Desulfobacterales;Desulfobacteraceae;Desulfonatronobacter						Klamath Mountains					https://www.ucedna.com	
		Eukaryota;Chromista;Cercozoa;NA;Cryomonadida;NA;Cryothecomonas					RO:0008506	ecologically co-occurs with			Eukaryota;Fungi;Ascomycota;Sordariomycetes;Sordariales;Lasiosphaeriaceae;Schizothecium						Klamath Mountains					https://www.ucedna.com	
		Eukaryota;Chromista;Cercozoa;NA;Cryomonadida;NA;Cryothecomonas					RO:0008506	ecologically co-occurs with			Eukaryota;Fungi;Ascomycota;Pezizomycetes;Pezizales;Tuberaceae;Tuber						Klamath Mountains					https://www.ucedna.com	
		Eukaryota;Chromista;Cercozoa;NA;Cryomonadida;NA;Cryothecomonas					RO:0008506	ecologically co-occurs with			Eukaryota;Plantae;Streptophyta;Bryopsida;Funariales;Funariaceae;Funaria						Klamath Mountains					https://www.ucedna.com	
		Eukaryota;Chromista;Cercozoa;NA;Cryomonadida;NA;Cryothecomonas					RO:0008506	ecologically co-occurs with			Eukaryota;Chromista;Ochrophyta;Chrysophyceae;NA;Paramoebidae;Korotnevella						Klamath Mountains					https://www.ucedna.com	
		Eukaryota;Chromista;Cercozoa;NA;Cryomonadida;NA;Cryothecomonas					RO:0008506	ecologically co-occurs with			Eukaryota;Animalia;Nematoda;Enoplea;Dorylaimida;Nordiidae;Enchodelus						Klamath Mountains					https://www.ucedna.com	
		Eukaryota;Chromista;Cercozoa;NA;Cryomonadida;NA;Cryothecomonas					RO:0008506	ecologically co-occurs with			Eukaryota;Chromista;Ochrophyta;Chrysophyceae;NA;NA;Humicolopsis						Klamath Mountains					https://www.ucedna.com	
		Eukaryota;Chromista;Cercozoa;NA;Cryomonadida;NA;Cryothecomonas					RO:0008506	ecologically co-occurs with			Eukaryota;Fungi;Ascomycota;Eurotiomycetes;Verrucariales;Verrucariaceae;Verrucaria						Klamath Mountains					https://www.ucedna.com	
		Eukaryota;Chromista;Cercozoa;NA;Cryomonadida;NA;Cryothecomonas					RO:0008506	ecologically co-occurs with			Eukaryota;Fungi;Ascomycota;Leotiomycetes;Helotiales;Sclerotiniaceae;Sclerotinia						Klamath Mountains					https://www.ucedna.com	
		Eukaryota;Chromista;Cercozoa;NA;Cryomonadida;NA;Cryothecomonas					RO:0008506	ecologically co-occurs with			Eukaryota;Fungi;Ascomycota;Leotiomycetes;Phacidiales;Bulgariaceae;Bulgaria						Klamath Mountains					https://www.ucedna.com	
		Eukaryota;Chromista;Cercozoa;NA;Cryomonadida;NA;Cryothecomonas					RO:0008506	ecologically co-occurs with			Eukaryota;Chromista;Bigyra;NA;Bicosoecida;NA;Filos						Klamath Mountains					https://www.ucedna.com	
		Eukaryota;Chromista;Cercozoa;NA;Cryomonadida;NA;Cryothecomonas					RO:0008506	ecologically co-occurs with			Prokaryota;Bacteria;Cyanobacteria;NA;Chroococcales;Microcystaceae;Microcystis						Klamath Mountains					https://www.ucedna.com	
		Eukaryota;Chromista;Cercozoa;NA;Cryomonadida;NA;Cryothecomonas					RO:0008506	ecologically co-occurs with			Eukaryota;Fungi;Ascomycota;Orbiliomycetes;Orbiliales;NA;Lecophagus						Klamath Mountains					https://www.ucedna.com	
		Eukaryota;Chromista;Cercozoa;NA;Cryomonadida;NA;Cryothecomonas					RO:0008506	ecologically co-occurs with			Eukaryota;Fungi;Ascomycota;Lecanoromycetes;Ostropales;Graphidaceae;Graphis						Klamath Mountains					https://www.ucedna.com	
		Eukaryota;Chromista;Cercozoa;NA;Cryomonadida;Rhogostomidae;Rhogostoma					RO:0008506	ecologically co-occurs with			Prokaryota;Bacteria;Firmicutes;Bacilli;Bacillales;Alicyclobacillaceae;Tumebacillus						Klamath Mountains					https://www.ucedna.com	
		Eukaryota;Chromista;Cercozoa;NA;Cryomonadida;Rhogostomidae;Rhogostoma					RO:0008506	ecologically co-occurs with			Eukaryota;Protozoa;Choanozoa;NA;Choanoflagellida;Salpingoecidae;Salpingoeca						Klamath Mountains					https://www.ucedna.com	
		Eukaryota;Chromista;Cercozoa;NA;Cryomonadida;Rhogostomidae;Rhogostoma					RO:0008506	ecologically co-occurs with			Eukaryota;Protozoa;Choanozoa;NA;Euglyphida;Euglyphidae;Euglypha						Klamath Mountains					https://www.ucedna.com	
		Eukaryota;Chromista;Cercozoa;NA;Cryomonadida;Rhogostomidae;Rhogostoma					RO:0008506	ecologically co-occurs with			Eukaryota;Fungi;Leotiomycetes;Ascomycota;NA;Leotiomycetes_family_incertae_sedis;Leohumicola						Klamath Mountains					https://www.ucedna.com	
		Eukaryota;Chromista;Cercozoa;NA;Cryomonadida;Rhogostomidae;Rhogostoma					RO:0008506	ecologically co-occurs with			Eukaryota;Chromista;Cercozoa;NA;Glissomonadida;Sandonidae;Bodomorpha						Klamath Mountains					https://www.ucedna.com	
		Eukaryota;Chromista;Cercozoa;NA;Cryomonadida;Rhogostomidae;Rhogostoma					RO:0008506	ecologically co-occurs with			Eukaryota;Fungi;Ascomycota;Sordariomycetes;Hypocreales;Clavicipitaceae;Epichloe						Klamath Mountains					https://www.ucedna.com	
		Eukaryota;Chromista;Cercozoa;NA;Cryomonadida;Rhogostomidae;Rhogostoma					RO:0008506	ecologically co-occurs with			Eukaryota;Protozoa;Amoebozoa;NA;Physariida;Didymiaceae;Didymium						Klamath Mountains					https://www.ucedna.com	
		Eukaryota;Chromista;Cercozoa;NA;Cryomonadida;Rhogostomidae;Rhogostoma					RO:0008506	ecologically co-occurs with			Eukaryota;Protozoa;Choanozoa;NA;Euglyphida;Sphenoderiidae;Trachelocorythion						Klamath Mountains					https://www.ucedna.com	
		Eukaryota;Chromista;Cercozoa;NA;Cryomonadida;Rhogostomidae;Rhogostoma					RO:0008506	ecologically co-occurs with			Prokaryota;Bacteria;Proteobacteria;Deltaproteobacteria;Myxococcales;NA;Minicystis						Klamath Mountains					https://www.ucedna.com	
		Eukaryota;Chromista;Cercozoa;NA;Cryomonadida;Rhogostomidae;Rhogostoma					RO:0008506	ecologically co-occurs with			Prokaryota;Bacteria;Proteobacteria;Alphaproteobacteria;Rhizobiales;Bradyrhizobiaceae;Nitrobacter						Klamath Mountains					https://www.ucedna.com	
		Eukaryota;Chromista;Cercozoa;NA;Cryomonadida;Rhogostomidae;Rhogostoma					RO:0008506	ecologically co-occurs with			Prokaryota;Bacteria;Proteobacteria;Betaproteobacteria;Burkholderiales;Comamonadaceae;Variovorax						Klamath Mountains					https://www.ucedna.com	
		Eukaryota;Chromista;Cercozoa;NA;Cryomonadida;Rhogostomidae;Rhogostoma					RO:0008506	ecologically co-occurs with			Eukaryota;Chromista;Ochrophyta;Chrysophyceae;NA;Thraustochytriaceae;Oblongichytrium						Klamath Mountains					https://www.ucedna.com	
		Eukaryota;Chromista;Cercozoa;NA;Cryomonadida;Rhogostomidae;Rhogostoma					RO:0008506	ecologically co-occurs with			Prokaryota;Bacteria;Acidobacteria;NA;;NA;Luteitalea						Klamath Mountains					https://www.ucedna.com	
		Eukaryota;Chromista;Cercozoa;NA;Cryomonadida;Rhogostomidae;Rhogostoma					RO:0008506	ecologically co-occurs with			Eukaryota;Chromista;Ochrophyta;Chrysophyceae;NA;Vannellidae;Vannella						Klamath Mountains					https://www.ucedna.com	
		Eukaryota;Chromista;Cercozoa;NA;Cryomonadida;Rhogostomidae;Rhogostoma					RO:0008506	ecologically co-occurs with			Prokaryota;Bacteria;Proteobacteria;Alphaproteobacteria;Rhodobacterales;Rhodobacteraceae;Rhodovulum						Klamath Mountains					https://www.ucedna.com	
		Eukaryota;Chromista;Cercozoa;NA;Glissomonadida;Allapsidae;Allapsa					RO:0008506	ecologically co-occurs with			Prokaryota;Bacteria;Bacteroidetes;Sphingobacteriia;Sphingobacteriales;Sphingobacteriaceae;Sphingobacterium						Klamath Mountains					https://www.ucedna.com	
		Eukaryota;Chromista;Cercozoa;NA;Glissomonadida;Allapsidae;Allapsa					RO:0008506	ecologically co-occurs with			Prokaryota;Bacteria;Planctomycetes;Planctomycetia;Planctomycetales;Gemmataceae;Fimbriiglobus						Klamath Mountains					https://www.ucedna.com	
		Eukaryota;Chromista;Cercozoa;NA;Glissomonadida;Allapsidae;Allapsa					RO:0008506	ecologically co-occurs with			Prokaryota;Bacteria;Proteobacteria;Deltaproteobacteria;Myxococcales;Polyangiaceae;Sorangium						Klamath Mountains					https://www.ucedna.com	
		Eukaryota;Chromista;Cercozoa;NA;Glissomonadida;Allapsidae;Allapsa					RO:0008506	ecologically co-occurs with			Eukaryota;Fungi;Ascomycota;Leotiomycetes;NA;Punctoribatidae;Punctoribates						Klamath Mountains					https://www.ucedna.com	
		Eukaryota;Chromista;Cercozoa;NA;Glissomonadida;Allapsidae;Allapsa					RO:0008506	ecologically co-occurs with			Prokaryota;Bacteria;Actinobacteria;Thermoleophilia;Solirubrobacterales;Conexibacteraceae;Conexibacter						Klamath Mountains					https://www.ucedna.com	
		Eukaryota;Chromista;Cercozoa;NA;Glissomonadida;Allapsidae;Allapsa					RO:0008506	ecologically co-occurs with			Eukaryota;Chromista;Ochrophyta;Chrysophyceae;NA;Spongomonadidae;Spongomonas						Klamath Mountains					https://www.ucedna.com	
		Eukaryota;Chromista;Cercozoa;NA;Glissomonadida;Allapsidae;Allapsa					RO:0008506	ecologically co-occurs with			Prokaryota;Bacteria;Verrucomicrobia;Verrucomicrobiae;Verrucomicrobiales;Verrucomicrobiaceae;Persicirhabdus						Klamath Mountains					https://www.ucedna.com	
		Eukaryota;Chromista;Cercozoa;NA;Glissomonadida;Allapsidae;Allapsa					RO:0008506	ecologically co-occurs with			Prokaryota;Bacteria;Proteobacteria;Alphaproteobacteria;Rhizobiales;Xanthobacteraceae;Pseudolabrys						Klamath Mountains					https://www.ucedna.com	
		Eukaryota;Chromista;Cercozoa;NA;Glissomonadida;Allapsidae;Allapsa					RO:0008506	ecologically co-occurs with			Prokaryota;Bacteria;Proteobacteria;Alphaproteobacteria;Rhizobiales;Hyphomicrobiaceae;Devosia						Klamath Mountains					https://www.ucedna.com	
		Eukaryota;Chromista;Cercozoa;NA;Glissomonadida;Allapsidae;Allapsa					RO:0008506	ecologically co-occurs with			Prokaryota;Bacteria;Bacteroidetes;Chitinophagia;Chitinophagales;Chitinophagaceae;Ferruginibacter						Klamath Mountains					https://www.ucedna.com	
		Eukaryota;Chromista;Cercozoa;NA;Glissomonadida;NA;Allantion					RO:0008506	ecologically co-occurs with			Eukaryota;Fungi;Basidiomycota;Agaricomycetes;Russulales;Stereaceae;Stereum						Klamath Mountains					https://www.ucedna.com	
		Eukaryota;Chromista;Cercozoa;NA;Glissomonadida;NA;Allantion					RO:0008506	ecologically co-occurs with			Eukaryota;Protozoa;Choanozoa;Ichthyosporea;Ichthyophonida;NA;Anurofeca						Klamath Mountains					https://www.ucedna.com	
		Eukaryota;Chromista;Cercozoa;NA;Glissomonadida;NA;Allantion					RO:0008506	ecologically co-occurs with			Eukaryota;Fungi;Ascomycota;Sordariomycetes;Hypocreales;Nectriaceae;Ilyonectria						Klamath Mountains					https://www.ucedna.com	
		Eukaryota;Chromista;Cercozoa;NA;Glissomonadida;NA;Allantion					RO:0008506	ecologically co-occurs with			Eukaryota;Fungi;Ascomycota;Pezizomycetes;Pezizales;Karstenellaceae;Karstenella						Klamath Mountains					https://www.ucedna.com	
		Eukaryota;Chromista;Cercozoa;NA;Glissomonadida;NA;Allantion					RO:0008506	ecologically co-occurs with			Prokaryota;Bacteria;Firmicutes;Bacilli;Bacillales;Bacillaceae;Bacillus						Klamath Mountains					https://www.ucedna.com	
		Eukaryota;Chromista;Cercozoa;NA;Glissomonadida;NA;Allantion					RO:0008506	ecologically co-occurs with			Prokaryota;Bacteria;Bacteroidetes;Flavobacteriia;Flavobacteriales;Cryomorphaceae;Owenweeksia						Klamath Mountains					https://www.ucedna.com	
		Eukaryota;Chromista;Cercozoa;NA;Glissomonadida;NA;Allantion					RO:0008506	ecologically co-occurs with			Prokaryota;Bacteria;Actinobacteria;Actinobacteria;Micrococcales;Cellulomonadaceae;Cellulomonas						Klamath Mountains					https://www.ucedna.com	
		Eukaryota;Chromista;Cercozoa;NA;Glissomonadida;NA;Allantion					RO:0008506	ecologically co-occurs with			Prokaryota;Bacteria;Firmicutes;Clostridia;Clostridiales;Ruminococcaceae;Ruminococcus						Klamath Mountains					https://www.ucedna.com	
		Eukaryota;Chromista;Cercozoa;NA;Glissomonadida;NA;Allantion					RO:0008506	ecologically co-occurs with			Eukaryota;Chromista;Miozoa;Dinophyceae;Gymnodiniales;Gymnodiniaceae;Amphidinium						Klamath Mountains					https://www.ucedna.com	
		Eukaryota;Chromista;Cercozoa;NA;Glissomonadida;NA;Allantion					RO:0008506	ecologically co-occurs with			Eukaryota;Fungi;Ascomycota;NA;;NA;Humicolopsis						Klamath Mountains					https://www.ucedna.com	
		Eukaryota;Chromista;Cercozoa;NA;Glissomonadida;NA;Allantion					RO:0008506	ecologically co-occurs with			Eukaryota;Fungi;Ascomycota;Dothideomycetes;Pleosporales;Didymellaceae;Didymella						Klamath Mountains					https://www.ucedna.com	
		Eukaryota;Chromista;Cercozoa;NA;Glissomonadida;NA;Allantion					RO:0008506	ecologically co-occurs with			Prokaryota;Bacteria;Acidobacteria;Acidobacteriia;Acidobacteriales;Acidobacteriaceae;Terriglobus						Klamath Mountains					https://www.ucedna.com	
		Eukaryota;Chromista;Cercozoa;NA;Glissomonadida;NA;Allantion					RO:0008506	ecologically co-occurs with			Eukaryota;Chromista;Ochrophyta;Chrysophyceae;NA;;Neocystis						Klamath Mountains					https://www.ucedna.com	
		Eukaryota;Chromista;Cercozoa;NA;Glissomonadida;NA;Allantion					RO:0008506	ecologically co-occurs with			Eukaryota;Chromista;Ochrophyta;Chrysophyceae;NA;;Parietochloris						Klamath Mountains					https://www.ucedna.com	
		Eukaryota;Chromista;Cercozoa;NA;Glissomonadida;NA;Allantion					RO:0008506	ecologically co-occurs with			Eukaryota;Fungi;Ascomycota;Lecanoromycetes;Lecanorales;Lecanoraceae;Lecanora						Klamath Mountains					https://www.ucedna.com	
		Eukaryota;Chromista;Cercozoa;NA;Glissomonadida;NA;Proleptomonas					RO:0008506	ecologically co-occurs with			Prokaryota;Bacteria;Actinobacteria;Actinobacteria;Corynebacteriales;Nocardiaceae;Rhodococcus						Klamath Mountains					https://www.ucedna.com	
		Eukaryota;Chromista;Cercozoa;NA;Glissomonadida;NA;Proleptomonas					RO:0008506	ecologically co-occurs with			Eukaryota;Fungi;Ascomycota;Dothideomycetes;Pleosporales;Didymellaceae;Neoascochyta						Klamath Mountains					https://www.ucedna.com	
		Eukaryota;Chromista;Cercozoa;NA;Glissomonadida;NA;Proleptomonas					RO:0008506	ecologically co-occurs with			Eukaryota;Animalia;Nematoda;Enoplea;Dorylaimida;Nordiidae;Enchodelus						Klamath Mountains					https://www.ucedna.com	
		Eukaryota;Chromista;Cercozoa;NA;Glissomonadida;NA;Proleptomonas					RO:0008506	ecologically co-occurs with			Eukaryota;Plantae;Chlorophyta;Trebouxiophyceae;Microthamniales;NA;Stichococcus						Klamath Mountains					https://www.ucedna.com	
		Eukaryota;Chromista;Cercozoa;NA;Glissomonadida;NA;Proleptomonas					RO:0008506	ecologically co-occurs with			Prokaryota;Bacteria;Firmicutes;Clostridia;Clostridiales;Clostridiaceae;Clostridium						Klamath Mountains					https://www.ucedna.com	
		Eukaryota;Chromista;Cercozoa;NA;Glissomonadida;NA;Proleptomonas					RO:0008506	ecologically co-occurs with			Prokaryota;Bacteria;Proteobacteria;Deltaproteobacteria;Myxococcales;Anaeromyxobacteraceae;Anaeromyxobacter						Klamath Mountains					https://www.ucedna.com	
		Eukaryota;Chromista;Cercozoa;NA;Glissomonadida;NA;Proleptomonas					RO:0008506	ecologically co-occurs with			Eukaryota;Protozoa;Amoebozoa;NA;Longamoebia;NA;Mayorella						Klamath Mountains					https://www.ucedna.com	
		Eukaryota;Chromista;Cercozoa;NA;Glissomonadida;NA;Proleptomonas					RO:0008506	ecologically co-occurs with			Eukaryota;Fungi;Ascomycota;Lecanoromycetes;Lecanorales;Lecanoraceae;Lecanora						Klamath Mountains					https://www.ucedna.com	
		Eukaryota;Chromista;Cercozoa;NA;Glissomonadida;Sandonidae;Bodomorpha					RO:0008506	ecologically co-occurs with			Eukaryota;Chromista;Cercozoa;NA;Cryomonadida;Rhogostomidae;Rhogostoma						Klamath Mountains					https://www.ucedna.com	
		Eukaryota;Chromista;Cercozoa;NA;Glissomonadida;Sandonidae;Bodomorpha					RO:0008506	ecologically co-occurs with			Eukaryota;Fungi;Ascomycota;Dothideomycetes;Pleosporales;Teichosporaceae;Teichospora						Klamath Mountains					https://www.ucedna.com	
		Eukaryota;Chromista;Cercozoa;NA;Glissomonadida;Sandonidae;Bodomorpha					RO:0008506	ecologically co-occurs with			Prokaryota;Bacteria;Bacteroidetes;Cytophagia;Cytophagales;Hymenobacteraceae;Hymenobacter						Klamath Mountains					https://www.ucedna.com	
		Eukaryota;Chromista;Cercozoa;NA;Glissomonadida;Sandonidae;Bodomorpha					RO:0008506	ecologically co-occurs with			Prokaryota;Bacteria;Proteobacteria;Deltaproteobacteria;Desulfobacterales;Desulfobacteraceae;Desulfosarcina						Klamath Mountains					https://www.ucedna.com	
		Eukaryota;Chromista;Cercozoa;NA;Glissomonadida;Sandonidae;Bodomorpha					RO:0008506	ecologically co-occurs with			Eukaryota;Fungi;Leotiomycetes;Ascomycota;NA;Leotiomycetes_family_incertae_sedis;Leohumicola						Klamath Mountains					https://www.ucedna.com	
		Eukaryota;Chromista;Cercozoa;NA;Glissomonadida;Sandonidae;Bodomorpha					RO:0008506	ecologically co-occurs with			Eukaryota;Fungi;Ascomycota;Dothideomycetes;Pleosporales;Didymellaceae;Phoma						Klamath Mountains					https://www.ucedna.com	
		Eukaryota;Chromista;Cercozoa;NA;Glissomonadida;Sandonidae;Bodomorpha					RO:0008506	ecologically co-occurs with			Eukaryota;Fungi;Basidiomycota;Agaricomycetes;Russulales;Russulaceae;Lactarius						Klamath Mountains					https://www.ucedna.com	
		Eukaryota;Chromista;Cercozoa;NA;Glissomonadida;Sandonidae;Bodomorpha					RO:0008506	ecologically co-occurs with			Eukaryota;Fungi;Ascomycota;Dothideomycetes;Pleosporales;Phaeosphaeriaceae;Paraphoma						Klamath Mountains					https://www.ucedna.com	
		Eukaryota;Chromista;Cercozoa;NA;Glissomonadida;Sandonidae;Bodomorpha					RO:0008506	ecologically co-occurs with			Prokaryota;Bacteria;Planctomycetes;Planctomycetia;Planctomycetales;Gemmataceae;Gemmata						Klamath Mountains					https://www.ucedna.com	
		Eukaryota;Chromista;Cercozoa;NA;Glissomonadida;Sandonidae;Bodomorpha					RO:0008506	ecologically co-occurs with			Eukaryota;Fungi;Basidiomycota;Tremellomycetes;Filobasidiales;Filobasidiaceae;Cryptococcus						Klamath Mountains					https://www.ucedna.com	
		Eukaryota;Chromista;Cercozoa;NA;Glissomonadida;Sandonidae;Bodomorpha					RO:0008506	ecologically co-occurs with			Eukaryota;Fungi;Basidiomycota;Tremellomycetes;Filobasidiales;Filobasidiaceae;Naganishia						Klamath Mountains					https://www.ucedna.com	
		Eukaryota;Chromista;Cercozoa;NA;Glissomonadida;Sandonidae;Bodomorpha					RO:0008506	ecologically co-occurs with			Eukaryota;Chromista;Ochrophyta;Chrysophyceae;NA;NA;Calyptrozyma						Klamath Mountains					https://www.ucedna.com	
		Eukaryota;Chromista;Cercozoa;NA;Glissomonadida;Sandonidae;Bodomorpha					RO:0008506	ecologically co-occurs with			Prokaryota;Bacteria;Actinobacteria;Actinobacteria;Propionibacteriales;Nocardioidaceae;Marmoricola						Klamath Mountains					https://www.ucedna.com	
		Eukaryota;Chromista;Cercozoa;NA;Glissomonadida;Sandonidae;Bodomorpha					RO:0008506	ecologically co-occurs with			Eukaryota;Chromista;Ochrophyta;Chrysophyceae;NA;Vannellidae;Vannella						Klamath Mountains					https://www.ucedna.com	
		Eukaryota;Chromista;Cercozoa;NA;Glissomonadida;Sandonidae;Bodomorpha					RO:0008506	ecologically co-occurs with			Eukaryota;Fungi;Ascomycota;Dothideomycetes;Capnodiales;Cladosporiaceae;Cladosporium						Klamath Mountains					https://www.ucedna.com	
		Eukaryota;Chromista;Cercozoa;NA;Glissomonadida;Sandonidae;Bodomorpha					RO:0008506	ecologically co-occurs with			Eukaryota;Fungi;Glomeromycota;Glomeromycetes;Diversisporales;NA;Entrophospora						Klamath Mountains					https://www.ucedna.com	
		Eukaryota;Chromista;Cercozoa;NA;Thaumatomonadida;NA;Esquamula					RO:0008506	ecologically co-occurs with			Eukaryota;Fungi;Zygomycota;NA;Umbelopsidales;Umbelopsidaceae;Umbelopsis						Klamath Mountains					https://www.ucedna.com	
		Eukaryota;Chromista;Cercozoa;NA;Thaumatomonadida;NA;Esquamula					RO:0008506	ecologically co-occurs with			Eukaryota;Chromista;Ochrophyta;Chrysophyceae;NA;Colpodellidae;Colpodella						Klamath Mountains					https://www.ucedna.com	
		Eukaryota;Chromista;Cercozoa;NA;Thaumatomonadida;NA;Esquamula					RO:0008506	ecologically co-occurs with			Prokaryota;Bacteria;Proteobacteria;Alphaproteobacteria;Rhizobiales;Bradyrhizobiaceae;Afipia						Klamath Mountains					https://www.ucedna.com	
		Eukaryota;Chromista;Cercozoa;NA;Thaumatomonadida;NA;Esquamula					RO:0008506	ecologically co-occurs with			Prokaryota;Bacteria;Verrucomicrobia;Verrucomicrobiae;Verrucomicrobiales;Verrucomicrobia subdivision 3;Pedosphaera						Klamath Mountains					https://www.ucedna.com	
		Eukaryota;Chromista;Cercozoa;NA;Thaumatomonadida;NA;Esquamula					RO:0008506	ecologically co-occurs with			Eukaryota;Fungi;Ascomycota;Leotiomycetes;Helotiales;Sclerotiniaceae;Botrytis						Klamath Mountains					https://www.ucedna.com	
		Eukaryota;Chromista;Cercozoa;NA;Thaumatomonadida;NA;Esquamula					RO:0008506	ecologically co-occurs with			Eukaryota;Fungi;Basidiomycota;Agaricomycetes;Agaricales;Cortinariaceae;Cortinarius						Klamath Mountains					https://www.ucedna.com	
		Eukaryota;Chromista;Cercozoa;NA;Thaumatomonadida;NA;Esquamula					RO:0008506	ecologically co-occurs with			Eukaryota;Chromista;Ciliophora;Colpodea;Bursariomorphida;Bursariidae;Bursaria						Klamath Mountains					https://www.ucedna.com	
		Eukaryota;Chromista;Cercozoa;NA;Thaumatomonadida;NA;Esquamula					RO:0008506	ecologically co-occurs with			Eukaryota;Fungi;Ascomycota;Eurotiomycetes;Eurotiales;Trichocomaceae;Talaromyces						Klamath Mountains					https://www.ucedna.com	
		Eukaryota;Chromista;Cercozoa;NA;Thaumatomonadida;NA;Esquamula					RO:0008506	ecologically co-occurs with			Eukaryota;Animalia;Cnidaria;Anthozoa;Scleractinia;Poritidae;Porites						Klamath Mountains					https://www.ucedna.com	
		Eukaryota;Chromista;Cercozoa;NA;Thaumatomonadida;NA;Esquamula					RO:0008506	ecologically co-occurs with			Eukaryota;Fungi;Basidiomycota;Tremellomycetes;Trichosporonales;Trichosporonaceae;Cutaneotrichosporon						Klamath Mountains					https://www.ucedna.com	
		Eukaryota;Chromista;Cercozoa;NA;Thaumatomonadida;NA;Esquamula					RO:0008506	ecologically co-occurs with			Prokaryota;Bacteria;Bacteroidetes;Chitinophagia;Chitinophagales;Chitinophagaceae;Panacibacter						Klamath Mountains					https://www.ucedna.com	
		Eukaryota;Chromista;Cercozoa;NA;Thaumatomonadida;NA;Esquamula					RO:0008506	ecologically co-occurs with			Eukaryota;Chromista;Bigyra;NA;Bicosoecida;Bicosoecidae;Bicosoeca						Klamath Mountains					https://www.ucedna.com	
		Eukaryota;Chromista;Cercozoa;NA;Thaumatomonadida;NA;Esquamula					RO:0008506	ecologically co-occurs with			Prokaryota;Bacteria;Chloroflexi;Thermomicrobia;Sphaerobacterales;Sphaerobacteraceae;Sphaerobacter						Klamath Mountains					https://www.ucedna.com	
		Eukaryota;Chromista;Cercozoa;NA;Thaumatomonadida;NA;Esquamula					RO:0008506	ecologically co-occurs with			Prokaryota;Bacteria;Proteobacteria;Alphaproteobacteria;Caulobacterales;Caulobacteraceae;Caulobacter						Klamath Mountains					https://www.ucedna.com	
		Eukaryota;Chromista;Cercozoa;NA;Thaumatomonadida;NA;Esquamula					RO:0008506	ecologically co-occurs with			Eukaryota;Protozoa;Amoebozoa;NA;Longamoebia;Thecamoebida;Stenamoeba						Klamath Mountains					https://www.ucedna.com	
		Eukaryota;Chromista;Cercozoa;NA;Thaumatomonadida;NA;Esquamula					RO:0008506	ecologically co-occurs with			Eukaryota;Animalia;Arthropoda;Insecta;Trichoptera;Oeconesidae;Pseudoeconesus						Klamath Mountains					https://www.ucedna.com	
		Eukaryota;Chromista;Cercozoa;NA;Thaumatomonadida;Thaumatomastigidae;Peregrinia					RO:0008506	ecologically co-occurs with			Eukaryota;Chromista;Ciliophora;Oligohymenophorea;Peniculida;Lembadionidae;Lembadion						Klamath Mountains					https://www.ucedna.com	
		Eukaryota;Chromista;Cercozoa;NA;Thaumatomonadida;Thaumatomastigidae;Peregrinia					RO:0008506	ecologically co-occurs with			Eukaryota;Fungi;Basidiomycota;Agaricomycetes;Sebacinales;Serendipitaceae;Serendipita						Klamath Mountains					https://www.ucedna.com	
		Eukaryota;Chromista;Cercozoa;NA;Thaumatomonadida;Thaumatomastigidae;Peregrinia					RO:0008506	ecologically co-occurs with			Prokaryota;Bacteria;Actinobacteria;Actinobacteria;Streptosporangiales;Thermomonosporaceae;Thermomonospora						Klamath Mountains					https://www.ucedna.com	
		Eukaryota;Chromista;Cercozoa;NA;Thaumatomonadida;Thaumatomastigidae;Peregrinia					RO:0008506	ecologically co-occurs with			Prokaryota;Bacteria;Firmicutes;Bacilli;Bacillales;Paenibacillaceae;Paenibacillus						Klamath Mountains					https://www.ucedna.com	
		Eukaryota;Chromista;Cercozoa;NA;Thaumatomonadida;Thaumatomastigidae;Peregrinia					RO:0008506	ecologically co-occurs with			Eukaryota;Chromista;Ochrophyta;Chrysophyceae;NA;Katablepharidaceae;Hatena						Klamath Mountains					https://www.ucedna.com	
